POSTACCT,JOURNAL,POSTDATE,REFNO,SUFFIX,TRANDATE,CNTRLNO,DESC,AMOUNT,COUNT,SYS_DATE,TYPE,COUNTER,CREDIT_AMT,POSTBY,SYSTEM,BALANCE,UNAPPLIED,STOCK,ORIG_APPLY,FISCAL,INVOICE,INVOICE2,INVOICE3,INVOICE4,INVOICE5,HEDPOST,ORIG_AMT,BATCHNO 
5730,31,2014-10-24,    125000,,2014-10-08,    125000,BREWSTER,-18.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125000
6730,31,2014-10-24,    125000,,2014-10-08,    125000,BREWSTER,12.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125000
7750,31,2014-10-24,    125000,,2014-10-08,    125000,Service Dept Policy,18.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125000
1440,31,2014-10-24,    125000,,2014-10-08,      6337,BREWSTER,-12.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125000
2150,30,2014-10-24,    125063,,2014-10-17,    125063,Customer Pay Taxes,-2.6,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125063
1120,30,2014-10-24,    125063,,2014-10-17,    444190,Charge Account,35.06,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125063
1400,30,2014-10-24,    125063,,2014-10-17,    444190,DOVI,-18.46,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125063
5430,30,2014-10-24,    125063,,2014-10-17,    444190,DOVI,-18.46,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125063
5700,30,2014-10-24,    125063,,2014-10-17,    444190,DOVI,-14.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125063
6430,30,2014-10-24,    125063,,2014-10-17,    444190,DOVI,18.46,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125063
6700,30,2014-10-24,    125063,,2014-10-17,    444190,DOVI,14.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125063
1440,30,2014-10-24,    125063,,2014-10-17,      6475,DOVI,-14.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125063
2150,30,2014-10-24,    125077,,2014-10-17,    125077,Customer Pay Taxes,-0.9,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125077
1120,30,2014-10-24,    125077,,2014-10-17,    444193,Charge Account,12.1,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125077
5700,30,2014-10-24,    125077,,2014-10-17,    444193,DOVI,-11.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125077
6700,30,2014-10-24,    125077,,2014-10-17,    444193,DOVI,11.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125077
1440,30,2014-10-24,    125077,,2014-10-17,      6475,DOVI,-11.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125077
5730,31,2014-10-24,    125128,,2014-10-17,    125128,ELLIS,-18.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125128
6730,31,2014-10-24,    125128,,2014-10-17,    125128,ELLIS,12.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125128
7750,31,2014-10-24,    125128,,2014-10-17,    125128,Service Dept Policy,18.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125128
1440,31,2014-10-24,    125128,,2014-10-17,      6337,ELLIS,-12.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125128
5730,31,2014-10-24,    125178,,2014-10-16,    125178,WACHOVIA FINANCIAL SERVICE,-9.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125178
6730,31,2014-10-24,    125178,,2014-10-16,    125178,WACHOVIA FINANCIAL SERVICE,4.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125178
7750,31,2014-10-24,    125178,,2014-10-16,    125178,Service Dept Policy,9.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125178
1440,31,2014-10-24,    125178,,2014-10-16,      6475,WACHOVIA FINANCIAL SERVICE,-4.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125178
1010,30,2014-10-24,    125220,,2014-10-16,    125220,Cash Sale,81.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125220
2150,30,2014-10-24,    125220,,2014-10-16,    125220,Customer Pay Taxes,-6.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125220
5810,30,2014-10-24,    125220,,2014-10-16,    125220,GREENMAN,-75.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125220
6810,30,2014-10-24,    125220,,2014-10-16,    125220,GREENMAN,45.5,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125220
1440,30,2014-10-24,    125220,,2014-10-16,      5059,GREENMAN,-45.5,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125220
1010,30,2014-10-24,    125229,,2014-10-16,    125229,Cash Sale,243.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125229
2150,30,2014-10-24,    125229,,2014-10-16,    125229,Customer Pay Taxes,-18.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125229
5700,30,2014-10-24,    125229,,2014-10-16,    125229,COLE,-225.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125229
6700,30,2014-10-24,    125229,,2014-10-16,    125229,COLE,23.78,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125229
1440,30,2014-10-24,    125229,,2014-10-16,      4113,COLE,-23.78,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125229
1121,30,2014-10-24,    125231,,2014-10-16,    125231,Credit Cards,414.04,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125231
1400,30,2014-10-24,    125231,,2014-10-16,    125231,KIRBY,-84.34,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125231
2150,30,2014-10-24,    125231,,2014-10-16,    125231,Customer Pay Taxes,-30.68,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125231
5430,30,2014-10-24,    125231,,2014-10-16,    125231,KIRBY,-130.41,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125231
5700,30,2014-10-24,    125231,,2014-10-16,    125231,KIRBY,-257.95,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125231
6430,30,2014-10-24,    125231,,2014-10-16,    125231,KIRBY,84.34,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125231
6700,30,2014-10-24,    125231,,2014-10-16,    125231,KIRBY,26.6,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125231
7731,30,2014-10-24,    125231,,2014-10-16,    125231,COUPON,5.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125231
1440,30,2014-10-24,    125231,,2014-10-16,      6475,KIRBY,-26.6,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125231
1121,30,2014-10-24,    125233,,2014-10-16,    125233,Credit Cards,559.18,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125233
1400,30,2014-10-24,    125233,,2014-10-16,    125233,BROWN,-179.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125233
2150,30,2014-10-24,    125233,,2014-10-16,    125233,Customer Pay Taxes,-41.43,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125233
5430,30,2014-10-24,    125233,,2014-10-16,    125233,BROWN,-293.3,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125233
5700,30,2014-10-24,    125233,,2014-10-16,    125233,BROWN,-229.45,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125233
6430,30,2014-10-24,    125233,,2014-10-16,    125233,BROWN,179.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125233
6700,30,2014-10-24,    125233,,2014-10-16,    125233,BROWN,65.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125233
7731,30,2014-10-24,    125233,,2014-10-16,    125233,COUPON,5.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125233
1440,30,2014-10-24,    125233,,2014-10-16,      4113,BROWN,-65.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125233
1010,30,2014-10-24,    125243,,2014-10-17,    125243,Cash Sale,50.04,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125243
1400,30,2014-10-24,    125243,,2014-10-17,    125243,ELDRIDGE,-23.44,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125243
2150,30,2014-10-24,    125243,,2014-10-17,    125243,Customer Pay Taxes,-2.97,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125243
5430,30,2014-10-24,    125243,,2014-10-17,    125243,ELDRIDGE,-32.82,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125243
5700,30,2014-10-24,    125243,,2014-10-17,    125243,ELDRIDGE,-14.25,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125243
6430,30,2014-10-24,    125243,,2014-10-17,    125243,ELDRIDGE,23.44,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125243
6700,30,2014-10-24,    125243,,2014-10-17,    125243,ELDRIDGE,8.4,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125243
1440,30,2014-10-24,    125243,,2014-10-17,      6475,ELDRIDGE,-8.4,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125243
1121,30,2014-10-24,    125245,,2014-10-17,    125245,Credit Cards,64.7,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125245
1400,30,2014-10-24,    125245,,2014-10-17,    125245,SOUTHWORTH,-16.99,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125245
2150,30,2014-10-24,    125245,,2014-10-17,    125245,Customer Pay Taxes,-4.8,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125245
5430,30,2014-10-24,    125245,,2014-10-17,    125245,SOUTHWORTH,-22.95,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125245
5700,30,2014-10-24,    125245,,2014-10-17,    125245,SOUTHWORTH,-41.95,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125245
6430,30,2014-10-24,    125245,,2014-10-17,    125245,SOUTHWORTH,16.99,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125245
6700,30,2014-10-24,    125245,,2014-10-17,    125245,SOUTHWORTH,15.85,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125245
7731,30,2014-10-24,    125245,,2014-10-17,    125245,COUPON,5.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125245
1440,30,2014-10-24,    125245,,2014-10-17,      4113,SOUTHWORTH,-15.85,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125245
1010,30,2014-10-24,    125246,,2014-10-17,    125246,Cash Sale,43.37,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125246
1400,30,2014-10-24,    125246,,2014-10-17,    125246,SEARLES,-15.72,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125246
2150,30,2014-10-24,    125246,,2014-10-17,    125246,Customer Pay Taxes,-3.22,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125246
5430,30,2014-10-24,    125246,,2014-10-17,    125246,SEARLES,-22.95,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125246
5700,30,2014-10-24,    125246,,2014-10-17,    125246,SEARLES,-17.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125246
6430,30,2014-10-24,    125246,,2014-10-17,    125246,SEARLES,15.72,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125246
6700,30,2014-10-24,    125246,,2014-10-17,    125246,SEARLES,11.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125246
1440,30,2014-10-24,    125246,,2014-10-17,      6475,SEARLES,-11.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125246
1442,31,2014-10-24,    125247,,2014-10-17,    125247,DOVI MOTORS INC,-10.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125247
5730,31,2014-10-24,    125247,,2014-10-17,    125247,DOVI MOTORS INC,-11.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125247
5850,31,2014-10-24,    125247,,2014-10-17,    125247,DOVI MOTORS INC,-15.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125247
6730,31,2014-10-24,    125247,,2014-10-17,    125247,DOVI MOTORS INC,8.83,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125247
6850,31,2014-10-24,    125247,,2014-10-17,    125247,DOVI MOTORS INC,10.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125247
7030,31,2014-10-24,    125247,,2014-10-17,    125247,New Car Prep,26.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125247
1440,31,2014-10-24,    125247,,2014-10-17,      9439,DOVI MOTORS INC,-8.83,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125247
1121,30,2014-10-24,    125248,,2014-10-17,    125248,Credit Cards,45.53,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125248
1400,30,2014-10-24,    125248,,2014-10-17,    125248,CHRYSLER,-15.72,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125248
2150,30,2014-10-24,    125248,,2014-10-17,    125248,Customer Pay Taxes,-3.38,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125248
5430,30,2014-10-24,    125248,,2014-10-17,    125248,CHRYSLER,-22.95,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125248
5700,30,2014-10-24,    125248,,2014-10-17,    125248,CHRYSLER,-19.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125248
6430,30,2014-10-24,    125248,,2014-10-17,    125248,CHRYSLER,15.72,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125248
6700,30,2014-10-24,    125248,,2014-10-17,    125248,CHRYSLER,7.93,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125248
1440,30,2014-10-24,    125248,,2014-10-17,      4113,CHRYSLER,-7.93,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125248
5730,31,2014-10-24,    125249,,2014-10-17,    125249,ODONNELL,-6.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125249
6730,31,2014-10-24,    125249,,2014-10-17,    125249,ODONNELL,2.8,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125249
7750,31,2014-10-24,    125249,,2014-10-17,    125249,Service Dept Policy,6.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125249
1440,31,2014-10-24,    125249,,2014-10-17,      6475,ODONNELL,-2.8,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125249
1121,30,2014-10-24,    125250,,2014-10-17,    125250,Credit Cards,940.92,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125250
1400,30,2014-10-24,    125250,,2014-10-17,    125250,SPENCER,-518.38,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125250
2150,30,2014-10-24,    125250,,2014-10-17,    125250,Customer Pay Taxes,-68.96,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125250
2155,30,2014-10-24,    125250,,2014-10-17,    125250,NY TIRE MANAGEMENT FEE,-10.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125250
5430,30,2014-10-24,    125250,,2014-10-17,    125250,SPENCER,-661.96,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125250
5700,30,2014-10-24,    125250,,2014-10-17,    125250,SPENCER,-200.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125250
6430,30,2014-10-24,    125250,,2014-10-17,    125250,SPENCER,518.38,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125250
6700,30,2014-10-24,    125250,,2014-10-17,    125250,SPENCER,43.7,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125250
1440,30,2014-10-24,    125250,,2014-10-17,      6475,SPENCER,-8.4,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125250
1440,30,2014-10-24,    125250,,2014-10-17,      9439,SPENCER,-35.3,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125250
1121,30,2014-10-24,    125252,,2014-10-17,    125252,Credit Cards,26.15,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125252
2150,30,2014-10-24,    125252,,2014-10-17,    125252,Customer Pay Taxes,-1.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125252
5700,30,2014-10-24,    125252,,2014-10-17,    125252,PRYOR,-24.95,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125252
6700,30,2014-10-24,    125252,,2014-10-17,    125252,PRYOR,7.06,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125252
1440,30,2014-10-24,    125252,,2014-10-17,      9439,PRYOR,-7.06,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125252
1121,30,2014-10-24,    125255,,2014-10-17,    125255,Credit Cards,49.08,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125255
1400,30,2014-10-24,    125255,,2014-10-17,    125255,REID,-17.62,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125255
2150,30,2014-10-24,    125255,,2014-10-17,    125255,Customer Pay Taxes,-3.64,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125255
5430,30,2014-10-24,    125255,,2014-10-17,    125255,REID,-26.24,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125255
5700,30,2014-10-24,    125255,,2014-10-17,    125255,REID,-19.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125255
6430,30,2014-10-24,    125255,,2014-10-17,    125255,REID,17.62,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125255
6700,30,2014-10-24,    125255,,2014-10-17,    125255,REID,10.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125255
1440,30,2014-10-24,    125255,,2014-10-17,      6337,REID,-10.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125255
VOID,30,2014-10-24,    125256,,2014-10-17,    125256,Cash Sale,0.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125256
1121,30,2014-10-24,    125258,,2014-10-17,    125258,Credit Cards,104.61,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125258
1400,30,2014-10-24,    125258,,2014-10-17,    125258,ALOI,-29.39,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125258
2150,30,2014-10-24,    125258,,2014-10-17,    125258,Customer Pay Taxes,-6.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125258
5430,30,2014-10-24,    125258,,2014-10-17,    125258,ALOI,-42.91,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125258
5700,30,2014-10-24,    125258,,2014-10-17,    125258,ALOI,-55.5,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125258
6430,30,2014-10-24,    125258,,2014-10-17,    125258,ALOI,29.39,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125258
6700,30,2014-10-24,    125258,,2014-10-17,    125258,ALOI,12.6,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125258
1440,30,2014-10-24,    125258,,2014-10-17,      6475,ALOI,-12.6,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125258
1010,30,2014-10-24,    125259,,2014-10-17,    125259,Cash Sale,73.44,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125259
1400,30,2014-10-24,    125259,,2014-10-17,    125259,OBRIEN,-16.01,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125259
2150,30,2014-10-24,    125259,,2014-10-17,    125259,Customer Pay Taxes,-5.44,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125259
5430,30,2014-10-24,    125259,,2014-10-17,    125259,OBRIEN,-30.5,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125259
5700,30,2014-10-24,    125259,,2014-10-17,    125259,OBRIEN,-37.5,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125259
6430,30,2014-10-24,    125259,,2014-10-17,    125259,OBRIEN,16.01,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125259
6700,30,2014-10-24,    125259,,2014-10-17,    125259,OBRIEN,10.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125259
1440,30,2014-10-24,    125259,,2014-10-17,      6337,OBRIEN,-10.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125259
1121,30,2014-10-24,    125260,,2014-10-18,    125260,Credit Cards,81.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125260
2150,30,2014-10-24,    125260,,2014-10-18,    125260,Customer Pay Taxes,-6.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125260
5700,30,2014-10-24,    125260,,2014-10-18,    125260,SPACE,-75.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125260
6700,30,2014-10-24,    125260,,2014-10-18,    125260,SPACE,16.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125260
1440,30,2014-10-24,    125260,,2014-10-18,      6337,SPACE,-16.0,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125260
1121,30,2014-10-24,    125264,,2014-10-18,    125264,Credit Cards,69.44,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125264
1400,30,2014-10-24,    125264,,2014-10-18,    125264,ADVANTAGE HEATING AND PLUMBING,-17.62,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125264
5430,30,2014-10-24,    125264,,2014-10-18,    125264,ADVANTAGE HEATING AND PLUMBING,-26.24,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125264
5700,30,2014-10-24,    125264,,2014-10-18,    125264,ADVANTAGE HEATING AND PLUMBING,-43.2,1,2014-10-24,18,0,0,Jesse Dovi,SI,0.0,0.0,,0,0,,,,,,,0.0,    125264
